Datum;Erzeugung_Enercon-126_Enercon E-70 E4/2000;Erzeugung_SÃ¼dwind N3127_Enercon E-70 E4/2000;Erzeugung_Enercon E-66/18.70_Enercon E-70 E4/2000;Erzeugung_Nordex N117/3000_Enercon E-70 E4/2000;Erzeugung_Nordex N27/150_Enercon E-70 E4/2000;Erzeugung_AN Bonus 600/44_Enercon E-70 E4/2000;Erzeugung_AN Bonus 600/45_Enercon E-70 E4/2000;Erzeugung_Enercon E-40/5.40_Enercon E-70 E4/2000;Erzeugung_Senvion MM100_Enercon E-70 E4/2000;Erzeugung_Nordex N117/2400_Enercon E-70 E4/2000;Erzeugung_Nordex N100/2500_Enercon E-70 E4/2000;Erzeugung_Micon M1500-600_Enercon E-70 E4/2000;Erzeugung_Enercon E-40/6.44_Enercon E-70 E4/2000;Erzeugung_Vestas V90-2MW_Enercon E-70 E4/2000;Erzeugung_Vestas V117-3.3MW_Enercon E-70 E4/2000;Erzeugung_Enercon E-66/15.66_Enercon E-70 E4/2000;Erzeugung_Repower MD77_Enercon E-70 E4/2000;Erzeugung_Repower 3.4M104_Enercon E-70 E4/2000;Erzeugung_Tacke TW 600_Enercon E-70 E4/2000;Erzeugung_Enercon E-92_Enercon E-70 E4/2000;Erzeugung_NEG Micon NM48/600_Enercon E-70 E4/2000;Erzeugung_Siemens SWT-3.0-113_Enercon E-70 E4/2000
2019-12-06 09:00:00;2800;164;840;1400;70;364;364;233;1214;1120;1166;280;280;933;1540;700;700;1586;364;1214;280;1400
2019-12-06 10:00:00;2800;174;840;1400;70;386;386;233;1288;1120;1166;280;280;933;1540;700;700;1586;386;1288;280;1400
2019-12-06 11:00:00;2622;180;786;1311;65;400;400;218;1333;1048;1092;262;262;874;1442;655;655;1485;400;1333;262;1311
2019-12-06 12:00:00;2533;180;760;1266;63;400;400;211;1333;1013;1055;253;253;844;1393;633;633;1435;400;1333;253;1266
2019-12-06 13:00:00;2622;168;786;1311;65;373;373;218;1244;1048;1092;262;262;874;1442;655;655;1485;373;1244;262;1311
2019-12-06 14:00:00;2488;172;746;1244;62;382;382;207;1274;995;1037;248;248;829;1368;622;622;1410;382;1274;248;1244
2019-12-06 15:00:00;2577;182;773;1288;64;404;404;214;1348;1031;1074;257;257;859;1417;644;644;1460;404;1348;257;1288
2019-12-06 16:00:00;2355;176;706;1177;58;391;391;196;1303;942;981;235;235;785;1295;588;588;1334;391;1303;235;1177
2019-12-06 17:00:00;2488;168;746;1244;62;373;373;207;1244;995;1037;248;248;829;1368;622;622;1410;373;1244;248;1244
2019-12-06 18:00:00;2266;164;680;1133;56;364;364;188;1214;906;944;226;226;755;1246;566;566;1284;364;1214;226;1133
2019-12-06 19:00:00;2577;170;773;1288;64;377;377;214;1259;1031;1074;257;257;859;1417;644;644;1460;377;1259;257;1288
2019-12-06 20:00:00;2577;166;773;1288;64;368;368;214;1229;1031;1074;257;257;859;1417;644;644;1460;368;1229;257;1288
2019-12-06 21:00:00;2666;168;800;1333;66;373;373;222;1244;1066;1111;266;266;888;1466;666;666;1511;373;1244;266;1333
2019-12-06 22:00:00;2800;166;840;1400;70;368;368;233;1229;1120;1166;280;280;933;1540;700;700;1586;368;1229;280;1400
2019-12-06 23:00:00;2622;168;786;1311;65;373;373;218;1244;1048;1092;262;262;874;1442;655;655;1485;373;1244;262;1311
2019-12-07 00:00:00;2622;168;786;1311;65;373;373;218;1244;1048;1092;262;262;874;1442;655;655;1485;373;1244;262;1311
2019-12-07 01:00:00;2622;168;786;1311;65;373;373;218;1244;1048;1092;262;262;874;1442;655;655;1485;373;1244;262;1311
2019-12-07 02:00:00;2355;146;706;1177;58;324;324;196;1081;942;981;235;235;785;1295;588;588;1334;324;1081;235;1177
2019-12-07 03:00:00;1955;124;586;977;48;275;275;162;918;782;814;195;195;651;1075;488;488;1108;275;918;195;977
2019-12-07 04:00:00;2088;116;626;1044;52;257;257;174;859;835;870;208;208;696;1148;522;522;1183;257;859;208;1044
2019-12-07 05:00:00;2888;136;866;1444;72;302;302;240;1007;1155;1203;288;288;962;1588;722;722;1637;302;1007;288;1444
2019-12-07 06:00:00;3200;146;960;1600;80;324;324;266;1081;1280;1333;320;320;1066;1760;800;800;1813;324;1081;320;1600
2019-12-07 07:00:00;3155;134;946;1577;78;297;297;262;992;1262;1314;315;315;1051;1735;788;788;1788;297;992;315;1577
2019-12-07 08:00:00;3288;140;986;1644;82;311;311;274;1037;1315;1370;328;328;1096;1808;822;822;1863;311;1037;328;1644
2019-12-07 09:00:00;3155;152;946;1577;78;337;337;262;1125;1262;1314;315;315;1051;1735;788;788;1788;337;1125;315;1577
2019-12-07 10:00:00;2400;124;720;1200;60;275;275;200;918;960;1000;240;240;800;1320;600;600;1360;275;918;240;1200
2019-12-07 11:00:00;2222;128;666;1111;55;284;284;185;948;888;925;222;222;740;1222;555;555;1259;284;948;222;1111
2019-12-07 12:00:00;2222;116;666;1111;55;257;257;185;859;888;925;222;222;740;1222;555;555;1259;257;859;222;1111
2019-12-07 13:00:00;2444;118;733;1222;61;262;262;203;874;977;1018;244;244;814;1344;611;611;1385;262;874;244;1222
2019-12-07 14:00:00;2355;110;706;1177;58;244;244;196;814;942;981;235;235;785;1295;588;588;1334;244;814;235;1177
2019-12-07 15:00:00;2311;100;693;1155;57;222;222;192;740;924;962;231;231;770;1271;577;577;1309;222;740;231;1155
2019-12-07 16:00:00;2177;94;653;1088;54;208;208;181;696;871;907;217;217;725;1197;544;544;1234;208;696;217;1088
2019-12-07 17:00:00;2133;92;640;1066;53;204;204;177;681;853;888;213;213;711;1173;533;533;1208;204;681;213;1066
2019-12-07 18:00:00;1822;100;546;911;45;222;222;151;740;728;759;182;182;607;1002;455;455;1032;222;740;182;911
2019-12-07 19:00:00;1911;108;573;955;47;240;240;159;800;764;796;191;191;637;1051;477;477;1082;240;800;191;955
2019-12-07 20:00:00;1866;102;560;933;46;226;226;155;755;746;777;186;186;622;1026;466;466;1057;226;755;186;933
2019-12-07 21:00:00;2000;112;600;1000;50;248;248;166;829;800;833;200;200;666;1100;500;500;1133;248;829;200;1000
2019-12-07 22:00:00;2044;108;613;1022;51;240;240;170;800;817;851;204;204;681;1124;511;511;1158;240;800;204;1022
2019-12-07 23:00:00;2088;116;626;1044;52;257;257;174;859;835;870;208;208;696;1148;522;522;1183;257;859;208;1044
2019-12-08 00:00:00;2088;132;626;1044;52;293;293;174;977;835;870;208;208;696;1148;522;522;1183;293;977;208;1044
2019-12-08 01:00:00;2444;140;733;1222;61;311;311;203;1037;977;1018;244;244;814;1344;611;611;1385;311;1037;244;1222
2019-12-08 02:00:00;2311;134;693;1155;57;297;297;192;992;924;962;231;231;770;1271;577;577;1309;297;992;231;1155
2019-12-08 03:00:00;2577;140;773;1288;64;311;311;214;1037;1031;1074;257;257;859;1417;644;644;1460;311;1037;257;1288
2019-12-08 04:00:00;2755;162;826;1377;68;359;359;229;1200;1102;1148;275;275;918;1515;688;688;1561;359;1200;275;1377
2019-12-08 05:00:00;2844;176;853;1422;71;391;391;237;1303;1137;1185;284;284;948;1564;711;711;1611;391;1303;284;1422
2019-12-08 06:00:00;2800;196;840;1400;70;435;435;233;1451;1120;1166;280;280;933;1540;700;700;1586;435;1451;280;1400
2019-12-08 07:00:00;3288;220;986;1644;82;488;488;274;1629;1315;1370;328;328;1096;1808;822;822;1863;488;1629;328;1644
2019-12-08 08:00:00;3288;220;986;1644;82;488;488;274;1629;1315;1370;328;328;1096;1808;822;822;1863;488;1629;328;1644
2019-12-08 09:00:00;2888;206;866;1444;72;457;457;240;1525;1155;1203;288;288;962;1588;722;722;1637;457;1525;288;1444
2019-12-08 10:00:00;3333;210;1000;1666;83;466;466;277;1555;1333;1388;333;333;1111;1833;833;833;1888;466;1555;333;1666
2019-12-08 11:00:00;3688;198;1106;1844;92;440;440;307;1466;1475;1537;368;368;1229;2028;922;922;2090;440;1466;368;1844
2019-12-08 12:00:00;3333;204;1000;1666;83;453;453;277;1511;1333;1388;333;333;1111;1833;833;833;1888;453;1511;333;1666
2019-12-08 13:00:00;2755;180;826;1377;68;400;400;229;1333;1102;1148;275;275;918;1515;688;688;1561;400;1333;275;1377
2019-12-08 14:00:00;3066;184;920;1533;76;408;408;255;1362;1226;1277;306;306;1022;1686;766;766;1737;408;1362;306;1533
2019-12-08 15:00:00;2888;148;866;1444;72;328;328;240;1096;1155;1203;288;288;962;1588;722;722;1637;328;1096;288;1444
2019-12-08 16:00:00;2577;156;773;1288;64;346;346;214;1155;1031;1074;257;257;859;1417;644;644;1460;346;1155;257;1288
2019-12-08 17:00:00;2266;134;680;1133;56;297;297;188;992;906;944;226;226;755;1246;566;566;1284;297;992;226;1133
2019-12-08 18:00:00;2488;132;746;1244;62;293;293;207;977;995;1037;248;248;829;1368;622;622;1410;293;977;248;1244
2019-12-08 19:00:00;2311;134;693;1155;57;297;297;192;992;924;962;231;231;770;1271;577;577;1309;297;992;231;1155
2019-12-08 20:00:00;2488;130;746;1244;62;288;288;207;962;995;1037;248;248;829;1368;622;622;1410;288;962;248;1244
2019-12-08 21:00:00;2222;130;666;1111;55;288;288;185;962;888;925;222;222;740;1222;555;555;1259;288;962;222;1111
2019-12-08 22:00:00;2177;142;653;1088;54;315;315;181;1051;871;907;217;217;725;1197;544;544;1234;315;1051;217;1088
2019-12-08 23:00:00;2355;138;706;1177;58;306;306;196;1022;942;981;235;235;785;1295;588;588;1334;306;1022;235;1177
2019-12-09 00:00:00;1688;114;506;844;42;253;253;140;844;675;703;168;168;562;928;422;422;957;253;844;168;844
2019-12-09 01:00:00;2177;134;653;1088;54;297;297;181;992;871;907;217;217;725;1197;544;544;1234;297;992;217;1088
2019-12-09 02:00:00;2355;144;706;1177;58;320;320;196;1066;942;981;235;235;785;1295;588;588;1334;320;1066;235;1177
2019-12-09 03:00:00;2222;126;666;1111;55;280;280;185;933;888;925;222;222;740;1222;555;555;1259;280;933;222;1111
2019-12-09 04:00:00;2400;130;720;1200;60;288;288;200;962;960;1000;240;240;800;1320;600;600;1360;288;962;240;1200
2019-12-09 05:00:00;2000;120;600;1000;50;266;266;166;888;800;833;200;200;666;1100;500;500;1133;266;888;200;1000
2019-12-09 06:00:00;2266;138;680;1133;56;306;306;188;1022;906;944;226;226;755;1246;566;566;1284;306;1022;226;1133
2019-12-09 07:00:00;2044;134;613;1022;51;297;297;170;992;817;851;204;204;681;1124;511;511;1158;297;992;204;1022
2019-12-09 08:00:00;2177;130;653;1088;54;288;288;181;962;871;907;217;217;725;1197;544;544;1234;288;962;217;1088
2019-12-09 09:00:00;1733;122;520;866;43;271;271;144;903;693;722;173;173;577;953;433;433;982;271;903;173;866
2019-12-09 10:00:00;1911;136;573;955;47;302;302;159;1007;764;796;191;191;637;1051;477;477;1082;302;1007;191;955
2019-12-09 11:00:00;2133;148;640;1066;53;328;328;177;1096;853;888;213;213;711;1173;533;533;1208;328;1096;213;1066
2019-12-09 12:00:00;2177;138;653;1088;54;306;306;181;1022;871;907;217;217;725;1197;544;544;1234;306;1022;217;1088
2019-12-09 13:00:00;1777;114;533;888;44;253;253;148;844;711;740;177;177;592;977;444;444;1007;253;844;177;888
2019-12-09 14:00:00;1511;102;453;755;37;226;226;125;755;604;629;151;151;503;831;377;377;856;226;755;151;755
2019-12-09 15:00:00;1466;70;440;733;36;155;155;122;518;586;611;146;146;488;806;366;366;831;155;518;146;733
2019-12-09 16:00:00;1688;86;506;844;42;191;191;140;637;675;703;168;168;562;928;422;422;957;191;637;168;844
2019-12-09 17:00:00;1244;72;373;622;31;160;160;103;533;497;518;124;124;414;684;311;311;705;160;533;124;622
2019-12-09 18:00:00;1822;80;546;911;45;177;177;151;592;728;759;182;182;607;1002;455;455;1032;177;592;182;911
2019-12-09 19:00:00;2177;102;653;1088;54;226;226;181;755;871;907;217;217;725;1197;544;544;1234;226;755;217;1088
2019-12-09 20:00:00;2177;110;653;1088;54;244;244;181;814;871;907;217;217;725;1197;544;544;1234;244;814;217;1088
2019-12-09 21:00:00;2355;120;706;1177;58;266;266;196;888;942;981;235;235;785;1295;588;588;1334;266;888;235;1177
2019-12-09 22:00:00;2444;116;733;1222;61;257;257;203;859;977;1018;244;244;814;1344;611;611;1385;257;859;244;1222
2019-12-09 23:00:00;1377;86;413;688;34;191;191;114;637;551;574;137;137;459;757;344;344;780;191;637;137;688
2019-12-10 00:00:00;1422;72;426;711;35;160;160;118;533;568;592;142;142;474;782;355;355;805;160;533;142;711
2019-12-10 01:00:00;1377;68;413;688;34;151;151;114;503;551;574;137;137;459;757;344;344;780;151;503;137;688
2019-12-10 02:00:00;1511;68;453;755;37;151;151;125;503;604;629;151;151;503;831;377;377;856;151;503;151;755
2019-12-10 03:00:00;1600;72;480;800;40;160;160;133;533;640;666;160;160;533;880;400;400;906;160;533;160;800
2019-12-10 04:00:00;1466;66;440;733;36;146;146;122;488;586;611;146;146;488;806;366;366;831;146;488;146;733
2019-12-10 05:00:00;0;54;0;0;0;120;120;0;400;0;0;0;0;0;0;0;0;0;120;400;0;0
2019-12-10 06:00:00;0;58;0;0;0;128;128;0;429;0;0;0;0;0;0;0;0;0;128;429;0;0
2019-12-10 07:00:00;0;56;0;0;0;124;124;0;414;0;0;0;0;0;0;0;0;0;124;414;0;0
2019-12-10 08:00:00;0;50;0;0;0;111;111;0;370;0;0;0;0;0;0;0;0;0;111;370;0;0
2019-12-10 09:00:00;0;56;0;0;0;124;124;0;414;0;0;0;0;0;0;0;0;0;124;414;0;0
2019-12-10 10:00:00;0;62;0;0;0;137;137;0;459;0;0;0;0;0;0;0;0;0;137;459;0;0
2019-12-10 11:00:00;0;74;0;0;0;164;164;0;548;0;0;0;0;0;0;0;0;0;164;548;0;0
2019-12-10 12:00:00;0;84;0;0;0;186;186;0;622;0;0;0;0;0;0;0;0;0;186;622;0;0
2019-12-10 13:00:00;1555;94;466;777;38;208;208;129;696;622;648;155;155;518;855;388;388;881;208;696;155;777
2019-12-10 14:00:00;1377;104;413;688;34;231;231;114;770;551;574;137;137;459;757;344;344;780;231;770;137;688
2019-12-10 15:00:00;1333;112;400;666;33;248;248;111;829;533;555;133;133;444;733;333;333;755;248;829;133;666
2019-12-10 16:00:00;1822;110;546;911;45;244;244;151;814;728;759;182;182;607;1002;455;455;1032;244;814;182;911
2019-12-10 17:00:00;2088;108;626;1044;52;240;240;174;800;835;870;208;208;696;1148;522;522;1183;240;800;208;1044
2019-12-10 18:00:00;2311;128;693;1155;57;284;284;192;948;924;962;231;231;770;1271;577;577;1309;284;948;231;1155
2019-12-10 19:00:00;2666;140;800;1333;66;311;311;222;1037;1066;1111;266;266;888;1466;666;666;1511;311;1037;266;1333
2019-12-10 20:00:00;2977;134;893;1488;74;297;297;248;992;1191;1240;297;297;992;1637;744;744;1687;297;992;297;1488
2019-12-10 21:00:00;2977;132;893;1488;74;293;293;248;977;1191;1240;297;297;992;1637;744;744;1687;293;977;297;1488
2019-12-10 22:00:00;2844;152;853;1422;71;337;337;237;1125;1137;1185;284;284;948;1564;711;711;1611;337;1125;284;1422
2019-12-10 23:00:00;3111;164;933;1555;77;364;364;259;1214;1244;1296;311;311;1037;1711;777;777;1762;364;1214;311;1555
2019-12-11 00:00:00;2977;152;893;1488;74;337;337;248;1125;1191;1240;297;297;992;1637;744;744;1687;337;1125;297;1488
2019-12-11 01:00:00;3066;134;920;1533;76;297;297;255;992;1226;1277;306;306;1022;1686;766;766;1737;297;992;306;1533
2019-12-11 02:00:00;3066;180;920;1533;76;400;400;255;1333;1226;1277;306;306;1022;1686;766;766;1737;400;1333;306;1533
2019-12-11 03:00:00;2666;150;800;1333;66;333;333;222;1111;1066;1111;266;266;888;1466;666;666;1511;333;1111;266;1333
2019-12-11 04:00:00;2444;178;733;1222;61;395;395;203;1318;977;1018;244;244;814;1344;611;611;1385;395;1318;244;1222
2019-12-11 05:00:00;2311;170;693;1155;57;377;377;192;1259;924;962;231;231;770;1271;577;577;1309;377;1259;231;1155
2019-12-11 06:00:00;2355;168;706;1177;58;373;373;196;1244;942;981;235;235;785;1295;588;588;1334;373;1244;235;1177
2019-12-11 07:00:00;2088;142;626;1044;52;315;315;174;1051;835;870;208;208;696;1148;522;522;1183;315;1051;208;1044
2019-12-11 08:00:00;1733;120;520;866;43;266;266;144;888;693;722;173;173;577;953;433;433;982;266;888;173;866
2019-12-11 09:00:00;1511;108;453;755;37;240;240;125;800;604;629;151;151;503;831;377;377;856;240;800;151;755
2019-12-11 10:00:00;1377;106;413;688;34;235;235;114;785;551;574;137;137;459;757;344;344;780;235;785;137;688
2019-12-11 11:00:00;1200;94;360;600;30;208;208;100;696;480;500;120;120;400;660;300;300;680;208;696;120;600
2019-12-11 12:00:00;1111;82;333;555;27;182;182;92;607;444;462;111;111;370;611;277;277;629;182;607;111;555
2019-12-11 13:00:00;1155;76;346;577;28;168;168;96;562;462;481;115;115;385;635;288;288;654;168;562;115;577
2019-12-11 14:00:00;0;88;0;0;0;195;195;0;651;0;0;0;0;0;0;0;0;0;195;651;0;0
2019-12-11 15:00:00;1155;66;346;577;28;146;146;96;488;462;481;115;115;385;635;288;288;654;146;488;115;577
2019-12-11 16:00:00;1155;64;346;577;28;142;142;96;474;462;481;115;115;385;635;288;288;654;142;474;115;577
2019-12-11 17:00:00;0;68;0;0;0;151;151;0;503;0;0;0;0;0;0;0;0;0;151;503;0;0
2019-12-11 18:00:00;1155;56;346;577;28;124;124;96;414;462;481;115;115;385;635;288;288;654;124;414;115;577
2019-12-11 19:00:00;1155;52;346;577;28;115;115;96;385;462;481;115;115;385;635;288;288;654;115;385;115;577
2019-12-11 20:00:00;1111;0;333;555;27;0;0;92;0;444;462;111;111;370;611;277;277;629;0;0;111;555
2019-12-11 21:00:00;1111;58;333;555;27;128;128;92;429;444;462;111;111;370;611;277;277;629;128;429;111;555
2019-12-11 22:00:00;0;70;0;0;0;155;155;0;518;0;0;0;0;0;0;0;0;0;155;518;0;0
2019-12-11 23:00:00;0;70;0;0;0;155;155;0;518;0;0;0;0;0;0;0;0;0;155;518;0;0
2019-12-12 00:00:00;0;64;0;0;0;142;142;0;474;0;0;0;0;0;0;0;0;0;142;474;0;0
2019-12-12 01:00:00;0;56;0;0;0;124;124;0;414;0;0;0;0;0;0;0;0;0;124;414;0;0
2019-12-12 02:00:00;0;66;0;0;0;146;146;0;488;0;0;0;0;0;0;0;0;0;146;488;0;0
2019-12-12 03:00:00;0;54;0;0;0;120;120;0;400;0;0;0;0;0;0;0;0;0;120;400;0;0
2019-12-12 04:00:00;0;68;0;0;0;151;151;0;503;0;0;0;0;0;0;0;0;0;151;503;0;0
2019-12-12 05:00:00;0;80;0;0;0;177;177;0;592;0;0;0;0;0;0;0;0;0;177;592;0;0
2019-12-12 06:00:00;0;64;0;0;0;142;142;0;474;0;0;0;0;0;0;0;0;0;142;474;0;0
2019-12-12 07:00:00;1200;98;360;600;30;217;217;100;725;480;500;120;120;400;660;300;300;680;217;725;120;600
2019-12-12 08:00:00;1288;96;386;644;32;213;213;107;711;515;537;128;128;429;708;322;322;730;213;711;128;644
2019-12-12 09:00:00;1244;106;373;622;31;235;235;103;785;497;518;124;124;414;684;311;311;705;235;785;124;622
2019-12-12 10:00:00;1333;114;400;666;33;253;253;111;844;533;555;133;133;444;733;333;333;755;253;844;133;666
2019-12-12 11:00:00;1466;126;440;733;36;280;280;122;933;586;611;146;146;488;806;366;366;831;280;933;146;733
2019-12-12 12:00:00;1644;114;493;822;41;253;253;137;844;657;685;164;164;548;904;411;411;931;253;844;164;822
2019-12-12 13:00:00;1511;120;453;755;37;266;266;125;888;604;629;151;151;503;831;377;377;856;266;888;151;755
2019-12-12 14:00:00;1377;110;413;688;34;244;244;114;814;551;574;137;137;459;757;344;344;780;244;814;137;688
2019-12-12 15:00:00;1511;116;453;755;37;257;257;125;859;604;629;151;151;503;831;377;377;856;257;859;151;755
2019-12-12 16:00:00;1377;96;413;688;34;213;213;114;711;551;574;137;137;459;757;344;344;780;213;711;137;688
2019-12-12 17:00:00;1288;88;386;644;32;195;195;107;651;515;537;128;128;429;708;322;322;730;195;651;128;644
2019-12-12 18:00:00;1200;94;360;600;30;208;208;100;696;480;500;120;120;400;660;300;300;680;208;696;120;600
2019-12-12 19:00:00;1555;104;466;777;38;231;231;129;770;622;648;155;155;518;855;388;388;881;231;770;155;777
2019-12-12 20:00:00;1644;98;493;822;41;217;217;137;725;657;685;164;164;548;904;411;411;931;217;725;164;822
2019-12-12 21:00:00;1688;102;506;844;42;226;226;140;755;675;703;168;168;562;928;422;422;957;226;755;168;844
2019-12-12 22:00:00;1644;120;493;822;41;266;266;137;888;657;685;164;164;548;904;411;411;931;266;888;164;822
2019-12-12 23:00:00;1822;122;546;911;45;271;271;151;903;728;759;182;182;607;1002;455;455;1032;271;903;182;911
2019-12-13 00:00:00;2222;138;666;1111;55;306;306;185;1022;888;925;222;222;740;1222;555;555;1259;306;1022;222;1111
2019-12-13 01:00:00;2355;146;706;1177;58;324;324;196;1081;942;981;235;235;785;1295;588;588;1334;324;1081;235;1177
2019-12-13 02:00:00;2488;144;746;1244;62;320;320;207;1066;995;1037;248;248;829;1368;622;622;1410;320;1066;248;1244
2019-12-13 03:00:00;2711;136;813;1355;67;302;302;225;1007;1084;1129;271;271;903;1491;677;677;1536;302;1007;271;1355
2019-12-13 04:00:00;2266;142;680;1133;56;315;315;188;1051;906;944;226;226;755;1246;566;566;1284;315;1051;226;1133
2019-12-13 05:00:00;2400;132;720;1200;60;293;293;200;977;960;1000;240;240;800;1320;600;600;1360;293;977;240;1200
2019-12-13 06:00:00;2444;126;733;1222;61;280;280;203;933;977;1018;244;244;814;1344;611;611;1385;280;933;244;1222
2019-12-13 07:00:00;2444;132;733;1222;61;293;293;203;977;977;1018;244;244;814;1344;611;611;1385;293;977;244;1222
2019-12-13 08:00:00;2711;126;813;1355;67;280;280;225;933;1084;1129;271;271;903;1491;677;677;1536;280;933;271;1355
2019-12-13 09:00:00;2800;130;840;1400;70;288;288;233;962;1120;1166;280;280;933;1540;700;700;1586;288;962;280;1400
2019-12-13 10:00:00;2977;144;893;1488;74;320;320;248;1066;1191;1240;297;297;992;1637;744;744;1687;320;1066;297;1488
2019-12-13 11:00:00;2622;138;786;1311;65;306;306;218;1022;1048;1092;262;262;874;1442;655;655;1485;306;1022;262;1311
2019-12-13 12:00:00;3022;132;906;1511;75;293;293;251;977;1208;1259;302;302;1007;1662;755;755;1712;293;977;302;1511
2019-12-13 13:00:00;2133;110;640;1066;53;244;244;177;814;853;888;213;213;711;1173;533;533;1208;244;814;213;1066
2019-12-13 14:00:00;1777;112;533;888;44;248;248;148;829;711;740;177;177;592;977;444;444;1007;248;829;177;888
2019-12-13 15:00:00;1688;94;506;844;42;208;208;140;696;675;703;168;168;562;928;422;422;957;208;696;168;844
2019-12-13 16:00:00;1600;96;480;800;40;213;213;133;711;640;666;160;160;533;880;400;400;906;213;711;160;800
2019-12-13 17:00:00;1555;90;466;777;38;200;200;129;666;622;648;155;155;518;855;388;388;881;200;666;155;777
2019-12-13 18:00:00;1555;106;466;777;38;235;235;129;785;622;648;155;155;518;855;388;388;881;235;785;155;777
2019-12-13 19:00:00;1288;84;386;644;32;186;186;107;622;515;537;128;128;429;708;322;322;730;186;622;128;644
2019-12-13 20:00:00;1244;74;373;622;31;164;164;103;548;497;518;124;124;414;684;311;311;705;164;548;124;622
2019-12-13 21:00:00;1111;68;333;555;27;151;151;92;503;444;462;111;111;370;611;277;277;629;151;503;111;555
2019-12-13 22:00:00;0;68;0;0;0;151;151;0;503;0;0;0;0;0;0;0;0;0;151;503;0;0
2019-12-13 23:00:00;0;66;0;0;0;146;146;0;488;0;0;0;0;0;0;0;0;0;146;488;0;0
2019-12-14 00:00:00;0;60;0;0;0;133;133;0;444;0;0;0;0;0;0;0;0;0;133;444;0;0
2019-12-14 01:00:00;1200;62;360;600;30;137;137;100;459;480;500;120;120;400;660;300;300;680;137;459;120;600
2019-12-14 02:00:00;1333;66;400;666;33;146;146;111;488;533;555;133;133;444;733;333;333;755;146;488;133;666
2019-12-14 03:00:00;1511;72;453;755;37;160;160;125;533;604;629;151;151;503;831;377;377;856;160;533;151;755
2019-12-14 04:00:00;1333;86;400;666;33;191;191;111;637;533;555;133;133;444;733;333;333;755;191;637;133;666
2019-12-14 05:00:00;1333;106;400;666;33;235;235;111;785;533;555;133;133;444;733;333;333;755;235;785;133;666
2019-12-14 06:00:00;1466;126;440;733;36;280;280;122;933;586;611;146;146;488;806;366;366;831;280;933;146;733
2019-12-14 07:00:00;1511;126;453;755;37;280;280;125;933;604;629;151;151;503;831;377;377;856;280;933;151;755
2019-12-14 08:00:00;1422;126;426;711;35;280;280;118;933;568;592;142;142;474;782;355;355;805;280;933;142;711
2019-12-14 09:00:00;1733;120;520;866;43;266;266;144;888;693;722;173;173;577;953;433;433;982;266;888;173;866
2019-12-14 10:00:00;1866;118;560;933;46;262;262;155;874;746;777;186;186;622;1026;466;466;1057;262;874;186;933
2019-12-14 11:00:00;2266;134;680;1133;56;297;297;188;992;906;944;226;226;755;1246;566;566;1284;297;992;226;1133
2019-12-14 12:00:00;1911;126;573;955;47;280;280;159;933;764;796;191;191;637;1051;477;477;1082;280;933;191;955
2019-12-14 13:00:00;2400;140;720;1200;60;311;311;200;1037;960;1000;240;240;800;1320;600;600;1360;311;1037;240;1200
2019-12-14 14:00:00;2222;148;666;1111;55;328;328;185;1096;888;925;222;222;740;1222;555;555;1259;328;1096;222;1111
