Datum;SH_Netze_;HH_NETZ_Hamburg;STW Nordfriesland_Niebüll;STW Nordfriesland Netz_Leck;STW Nordfriesland Netz_Bredstedt;EX Satrup H.N. Clausen_;STW Husum Netz_Husum;Schleswig STW_Schleswig;Stw Eckernförde_Eckernförde;STW Heide _Heide; GETEC net_;Stw Rendsburg_Rendsburg;stw Nortorf_Nortorf;stw Itzehoe_Itzehoe;stw Wilster_Wilster;stw Brunsbüttel_Brunsbüttel;Covestro Brunsbüttel Energie_Covestro Brunsbüttel Energie;Stw Glückstadt_Glückstadt;Stw Elmshorn_Elmshorn;Stw Wedel_Wedel;Stw Barmstedt_Barmstedt;Stw Tornesch netz_Tornesch;Stw Pinneberg_Pinneberg;Stw Quickborn_Quickborn;Stw Norderstedt_Norderstedt;Stw Kaltenkirchen_Kaltenkirchen;STw Bad Bramstedt netz_Bad Bramstedt;e-Werk Sachsenwald Reinbeck_Reinbeck;Stw Geesthacht_Geesthacht;Vers. Betr. Elbe_Boizenburg;Vers. Betr. Elbe_Amt Lütau;Vereinigte Stadtwerke Netz OD z.b._Mölln, Ratzeburg, BadOldesloe, Nusse, Reinfeld;Energieversorgung Sylt_Sylt;ews-Netz_Bad Segeberg;TraveNetz_Travemünde;Westnetz (scharbeutz)_Scharbeutz;Stw Neustadt in Holstein_Neustadt;Stw Oldenburg in Holstein_Oldenburg;Versorgungsbetr. Bordesholm_Bordesholm;SW Kiel Netz_Kiel;Stw Schwentinental_Schwentinental;Gemeine Schönkirchen_Schönkirchen;Gemeinde Heikendorf_Heikendorf;Versorgungsbetr. Kronshagen_Kronshagen;Flensburg _Flensburg 
03.01.2019 10:00;586920,5;1603701;14698,75;8400,5;6352,5;1404;22946,5;11541,05;22946,5;13955;110,05;10379,57105;3321,5;28534,77;1786,244;18321,06;14527,74729;5251,004;20906,8;15634,88911;8.650;8.650;17384,44;32940,87;5625,719;18450,75;9312,985;5625,719;36.226;16153,4;0;31441,65;1524,874;27196,88;125717,3;14527,74729;9312,985;5625,719;9046;184952,5;19.700,41;5625,719;2951,296;1606,479066;12480,11
03.01.2019 11:00;579825,3;1646645;14520;8762,25;5570;1224;23671,5;11727,55;23671,5;13800;109,04;10331,82501;3347,5;28891,75;1858,778;17931,08;14710,59751;5344,498;21318,31;15462,68743;8.818;8.818;17551,54;33103,61;5682,644;18735,75;9190,26375;5682,644;37.120;16697,85;0;31783,06;1518,428;27443,53;127603,1;14710,59751;9190,26375;5682,644;8924,5;188130;20.240,53;5682,644;2986,87;1637,560015;12467,09
03.01.2019 12:00;591258,8;1627667;13543,75;8150,25;4661,75;1272;23655,75;11908,92;23655,75;12500;108,19;10464,45326;3434,75;28945,73;1833,736;17464,45;14198,53693;5278,844;22276,05;15836,77267;8.674;8.674;18022,82;34163,81;5886,145;18077,88;9481,39;5886,145;37.159;16158,44;0;31553,09;1486,743;27584,65;129961,5;14198,53693;9481,39;5886,145;9044,5;187547,5;20.068,47;5886,145;3108,979;1611,31685;12811,85
03.01.2019 13:00;602152,8;1652756;14317,25;8307,5;4963,5;1440;22439,75;11877,83;22439,75;11225;110,06;10334,43632;3261,5;29531,7;1887,551;18299,21;14213,40986;5200,748;23085,42;16416,38979;8.511;8.511;18868,09;35184,37;5731,912;16832,38;9355,0185;5731,912;37.178;16336,11;0;32236,22;1473,132;27975,47;131647,2;14213,40986;9355,0185;5731,912;9290,75;184652,5;20.193,57;5731,912;3222,532;1642,284062;13217,44
03.01.2019 14:00;600942,5;1637920;14334,5;8704,25;5751,75;1464;22351,5;11864,84;22351,5;9740;111,77;10330,86456;3351,5;29283,63;1958;19183,15;13980,56624;5400,625;22983,09;16154,3363;8.481;8.481;18553,02;34583,68;5609,656;16045,75;8816,7375;5609,656;36.349;16056,47;0;31345,21;1362,046;27349,68;130180,2;13980,56624;8816,7375;5609,656;9103,75;180617,5;19.743,76;5609,656;3190,443;1704,854235;12905,2
03.01.2019 15:00;605057,5;1608854;15000;9319;6323;1584;22475,75;11750,32;22475,75;8915;113,61;10409,42578;3465,25;28907,16;2028,364;18912,31;14006,35732;5492,901;22975,45;16328,29703;8.551;8.551;18431,64;34851,77;5699,386;15695,38;8298,72125;5699,386;36.225;15810,6;0;31566,08;1290,926;27577,97;128546,6;14006,35732;8298,72125;5699,386;9933,75;178962,5;19.901,08;5699,386;3152,145;1796,895764;12918,53
03.01.2019 16:00;651758;1583536;15861,25;10019,25;7107,25;1716;23576,5;12198,19;23576,5;7970;113,72;10973,921;3724;29489,68;2268,271;19295,4;15035,72795;5517,59;24249,34;18150,72362;9.180;9.180;20175,64;36633,55;6418,829;15773,25;8346,11025;6418,829;38.863;16713,14;0;33058,38;1371,312;29267,59;132364;15035,72795;8346,11025;6418,829;11208,5;187812,5;21.548,40;6418,829;3392,687;2040,616768;13481,87
03.01.2019 17:00;714536;1626166;17245,25;11284,5;7891,75;1992;26093,75;13256,29;26093,75;7173,333;115,81;12013,08877;3885,75;31487,45;2503,709;19901,53;16347,58924;5826,388;26858,15;21067,2485;9.452;9.452;23247,43;39519,77;7158;16633,54;9024,67975;7158;40.768;18039,35;0;34745,23;1543,787;31153,18;138655,5;16347,58924;9024,67975;7158;12425,5;196260;22.998,56;7158;3717,194;2268,906748;14417,5
03.01.2019 18:00;715211,8;1639062;16829,5;10958;7722;2160;25531,75;13070,13;25531,75;6355;121,02;11931,61854;3858;30828,64;2521,184;20135,61;16613,74649;5815,426;27533;21807,55639;9.337;9.337;23888,42;40006,87;7357,893;15943,38;10036,2258;7357,893;40.542;18199,02;0;34110,75;1581,947;30446,06;140372,6;16613,74649;10036,2258;7357,893;12676,25;195137,5;23.262,28;7357,893;3758,799;2301,569493;14532,07
03.01.2019 19:00;665455,8;1649831;15464,75;10403;7117,5;1872;23355;11593,5;23355;6045;128,69;10879,24342;3604;28097,17;2232,557;18905,2;15701,66391;5457,732;25558,15;21078,19588;8.685;8.685;22462,05;37773,25;7060,661;14700;10232,3188;7060,661;38.282;16732,53;0;31164,58;1425,709;27124,52;129768,9;15701,66391;10232,3188;7060,661;11698,5;185840;21.032,96;7060,661;3556,742;2095,012226;13737,49
03.01.2019 20:00;603501,3;1567594;13724,75;9437,5;6392,75;1680;20486;10583,85;20486;5980;131,5;9748,09821;3176,75;26798,28;1948,761;18923,44;14147,59689;4926,972;23538,96;18705,14621;8.075;8.075;20308,84;34893,68;6323,626;13233;9329,9015;6323,626;34.845;15360,54;0;28883,31;1282,603;24642,73;119095,8;14147,59689;9329,9015;6323,626;10716,75;168240;17.231,23;6323,626;3251,718;1794,877212;12667,79
03.01.2019 21:00;561606,3;1463005;12265,75;8350,5;5576,75;1320;17813,5;9590,488;17813,5;6215;133,55;8726,816126;2734;25281,4;1744,909;18235,04;12800,18577;4497,411;20970,88;17009,58103;7.284;7.284;18692,98;32060,87;5541,74;12014,25;8038,36675;5541,74;34.103;14066,99;0;26106,36;1003,77;22798,04;109037,1;12800,18577;8038,36675;5541,74;10459,75;155367,5;15.400,01;5541,74;3008,148;1587,771501;11644,13
03.01.2019 22:00;506513,5;1401422;10956;7270;5181,25;1116;15618,25;8066,263;15618,25;7235;135,05;7377,146344;2663,75;23153,48;1464,497;17869,09;11514,63081;3979,661;18735,76;14499,28238;6.884;6.884;15853,7;29289,95;4914,16;11426,63;7771,154;4914,16;30.658;12590,24;0;23407,27;782,9603;20188,99;101839,2;11514,63081;7771,154;4914,16;9186,5;139887,5;13.430,02;4914,16;2608,73;1339,382506;10615,67
03.01.2019 23:00;425408;1324452;9249;6119,5;4552,25;912;13363,75;6852,865;13363,75;8790;137,29;6464,317231;2389,75;21019,86;1236,08;16677,87;10569,07191;3358,324;16125,17;12325,65831;6.074;6.074;13066,51;25040,91;4094,235;11076,88;6437,274;4094,235;26.085;11204,34;0;20100,92;635,8697;17242,28;90243,57;10569,07191;6437,274;4094,235;7425;124480;11.162,25;4094,235;2146,31;1165,995751;9096,182
04.01.2019 00:00;384757;1232101;8491,5;5648,5;3976,5;672;11489,25;6460,936;11489,25;10975;138,7;5917,142692;2238,75;20960,43;1193,32;17253,52;9673,177814;3074,473;15000,33;10938,70259;5.620;5.620;11943,98;23576,16;3459,607;11232,13;5331,67325;3459,607;23.088;10562,16;0;19533,99;582,1396;16924,61;87533,63;9673,177814;5331,67325;3459,607;6322,75;111890;9.643,66;3459,607;2068,911;1092,88307;8571,364
04.01.2019 01:00;349402,5;1170863;8156;5229,25;3722,75;552;10761,25;6080,471;10761,25;12645;140,64;5528,678456;2053,25;19973,21;1140,994;17645,82;9080,071936;3030,619;12887,95;9891,373942;5.283;5.283;10878,59;21078,4;3078,517;11703,13;4635,29975;3078,517;21.193;9986,313;0;19065,65;498,4736;15688,66;81641,58;9080,071936;4635,29975;3078,517;5765;105090;8.762,06;3078,517;1863,848;1037,45029;7691,519
04.01.2019 02:00;333398;1123450;8048;4895,5;3542,75;444;10222;5988,918;10222;13620;141,9;5280,066352;1968,75;19377,05;1078,463;16964,91;8526,491091;3057,801;12045,24;9168,452168;4.985;4.985;10399,32;19659,6;2909,904;11921;4581,358;2909,904;20.326;9671,177;0;19017,17;432,3667;15031,44;78894,79;8526,491091;4581,358;2909,904;5450,5;102365;8.562,71;2909,904;1789,684;950,8153504;7160,546
04.01.2019 03:00;333508,3;1105487;7787,75;4802,75;3476;420;9927;5502,445;9927;13970;142,34;5195,928787;1887;17768,52;977,8271;16673,35;8347,936235;3197,215;11014,71;9266,417636;4.898;4.898;9813,059;18265,53;2870,531;11948,5;4631,26325;2870,531;20.263;8840,395;0;18133,11;387,6947;14240,52;74018,72;8347,936235;4631,26325;2870,531;5685,75;102057,5;8.550,29;2870,531;1687,629;923,3567242;6644,754
04.01.2019 04:00;351966;1110307;7992,25;5034,25;3696;564;10541;5508,029;10541;14300;142,02;5139,06853;1956;17803,8;1035,304;16481,35;7884,526356;3155,103;11516,16;9659,316482;4.747;4.747;10352,81;18808,5;3017,429;12420,5;4838,715;3017,429;20.907;8450,597;0;19298,12;395,4887;14902,66;77240,54;7884,526356;4838,715;3017,429;6065;107360;8.888,11;3017,429;1754,057;965,9532087;6847,878
04.01.2019 05:00;391809,8;1180689;8890;5700,75;4153,75;528;12143,5;6230,476;12143,5;14125;139,6;5886,186662;2292,75;19552,68;1183,124;16593,67;8770,570063;3507,459;13016,55;11507,02186;4.727;4.727;12180,08;20892,97;3386,564;13134,25;5579,56625;3386,564;22.580;9283,57;0;20735,2;472,3414;16721,8;85192,09;8770,570063;5579,56625;3386,564;6938,5;117987,5;9.956,81;3386,564;1896,788;1117,745659;7575,944
04.01.2019 06:00;461431,3;1285361;10573;7034;4919,5;852;14520,5;7928,205;14520,5;13940;136,77;7488,234671;2712,75;22979,7;1575,422;19533,13;10756,44704;4137,445;15613,48;15055,59013;4.988;4.988;15940,18;25342,83;3856,958;14230,25;7050,183;3856,958;27.264;11388,44;0;23825,96;673,1446;20081,39;98656,2;10756,44704;7050,183;3856,958;7938,5;136912,5;12.278,45;3856,958;2234,757;1487,994742;9294,53
04.01.2019 07:00;522564,3;1430196;13340,5;8100;5842,25;1104;17417,25;9813,513;17417,25;13515;133,97;8597,799683;3126,25;27223,26;1989,227;22041,55;12506,95807;4591,513;18532,52;17948,58347;5.278;5.278;20486,48;30726,2;4631,779;15466,13;8999,30075;4631,779;31.197;14275,42;0;28760,19;847,9903;24886,77;119200,7;12506,95807;8999,30075;4631,779;9112,75;160770;14.830,05;4631,779;2768,284;1742,798502;11333,02
04.01.2019 08:00;572191,8;1534494;15600,75;9283,5;6582,5;1512;21524,25;11298,05;21524,25;13040;131,5;9793,055512;3530,5;29027,85;2178,645;21713,13;13149,17027;5224,597;20781,13;19448,5062;5.926;5.926;22437,36;34141,44;5275,727;17282,13;9827,4;5275,727;34.619;15169,94;0;31188,51;1104,126;28008,38;128423,8;13149,17027;9827,4;5275,727;10170;177247,5;17.838,79;5275,727;3147,298;1888,430317;12509,92
04.01.2019 09:00;591529,3;1563967;16035,5;9255,75;6869,5;1680;23491,5;12190,33;23491,5;12935;128,22;10744,29032;3578,75;29729,56;2134,821;21138,94;14171,33386;5338,369;22629,49;20045,64682;6.220;6.220;22743,53;36024,12;5665,542;18213,25;9700,03275;5665,542;36.217;16078,61;0;31690,97;1352,365;29678,23;134050,2;14171,33386;9700,03275;5665,542;10591;186290;19.601,85;5665,542;3332,809;1881,584243;13136,65
04.01.2019 10:00;596877,5;1597340;16015,75;9518,75;6966;1704;23534,5;12510,45;23534,5;13435;124,91;11041,41923;3526,25;29860,79;2178,76;20244,41;14314,30619;5473,225;23974,27;19815,75064;6.566;6.566;22452,18;36874,38;5916,331;18484,75;9400,832;5916,331;37.198;16218,79;0;32166,79;1458,566;29646,43;136465,8;14314,30619;9400,832;5916,331;10804,25;189062,5;20.789,31;5916,331;3466,883;1922,920458;13399,44
04.01.2019 11:00;601940,8;1662021;16359,75;10067,25;6989;1632;25010,25;12500,24;25010,25;13780;121,56;11315,1543;3687;31035,42;2343,372;20057,53;15641,94813;5730,722;25110,43;20722,73616;7.050;7.050;22893,12;38091,88;6034,102;19395,13;9229,6835;6034,102;38.864;17280,2;0;33140,11;1463,677;31037,9;140351,9;15641,94813;9229,6835;6034,102;11347,75;193255;21.398,93;6034,102;3514,171;2121,208436;13789,32
04.01.2019 12:00;590053,5;1647049;15615,75;9619,75;6677;1500;24342,25;11995,57;24342,25;12890;118,25;11135,16209;3680,25;30942,85;2333,788;20704,18;16132,71489;5826,909;27501,32;21715,50104;7.371;7.371;23393,45;39887,36;6136,711;18616,13;9368,28825;6136,711;38.810;17379,29;0;34220,81;1436,565;31487,24;141620,1;16132,71489;9368,28825;6136,711;11136,5;192377,5;21.420,89;6136,711;3532,105;2166,391472;14424,56
04.01.2019 13:00;576394;1672526;15040,25;9470;6237,5;1524;22870,25;11689,49;22870,25;11700;116,75;10666,16319;3432;30275,04;2099,066;19564,49;14729,7712;5519,286;26910,61;21992,45578;7.087;7.087;24102,45;38542,95;6175,518;17285,13;9010,626;6175,518;37.981;16142,97;0;33200,31;1360,373;30714,56;140409,2;14729,7712;9010,626;6175,518;10580,75;186997,5;20.765,02;6175,518;3502,911;1915,307973;13965,14
04.01.2019 14:00;561331,5;1597560;15093,75;9264,5;6164,5;1320;22158;11383,35;22158;10445;114,51;10018,3594;3355,75;29420,13;2096,965;18304,04;13168,83746;5797,643;25623,5;19858,18403;7.005;7.005;22563,85;37331,99;5921,913;16301,5;8464,02575;5921,913;36.817;14963,08;0;31371,74;1209,729;28612,52;133762,4;13168,83746;8464,02575;5921,913;9999;178600;19.883,89;5921,913;3244,578;1845,515374;13526,45
04.01.2019 15:00;569207,3;1570874;15086;9539,5;6461,5;1332;22251;11562,61;22251;9165;115,82;10157,483;3463,5;28398,76;2049,025;19008,95;12681,26827;5559,514;24235,29;19364,8972;6.966;6.966;22043,73;35714,14;5879,357;15708;8086,59525;5879,357;36.410;14435,52;0;29913,84;1189,853;28183,08;128798,5;12681,26827;8086,59525;5879,357;10082,25;175682,5;19.996,36;5879,357;3186,309;1800,020304;12910,53
04.01.2019 16:00;611179;1580996;15953;10258,5;7105;1524;23446,5;11899,76;23446,5;8385;115,88;10597,88262;3774,75;29089,02;2256,927;19763,65;12768,83791;5734,364;24477,31;20587,53472;7.380;7.380;23116,58;37866,29;6513,958;15915,75;8097,4825;6513,958;38.932;14337,4;0;30733,6;1306,257;29415,36;131073,9;12768,83791;8097,4825;6513,958;11673,75;186170;21.868,87;6513,958;3459,256;2010,010712;13677,24
04.01.2019 17:00;646668,5;1587513;16514;11091,25;7460,5;1704;25476,25;12524,92;25476,25;7405;112,49;11589,63255;3855,25;29781,34;2435,305;18973,89;13890,2886;6086,547;26573,16;21774,90305;8.052;8.052;23532,14;40471,65;7004,748;16440,63;8863,81375;7004,748;40.211;15011,24;0;31690,96;1365,645;30195,03;132854,9;13890,2886;8863,81375;7004,748;12574,5;190725;22.601,08;7004,748;3722,285;2253,450954;14609,83
04.01.2019 18:00;643050;1577532;15833,5;10926;7171,5;1896;24847;12392,96;24847;6565;108,72;11660,1926;3785,25;28563,83;2407,064;18708,89;14201,34743;5987,922;27072,67;21861,02664;8.038;8.038;23234,84;40714,17;7051,021;15706;9823,75875;7051,021;39.425;15093,81;0;31845,06;1337,632;29673,66;130618,8;14201,34743;9823,75875;7051,021;12724,25;189507,5;22.350,38;7051,021;3825,257;2264,740362;14646,34
04.01.2019 19:00;593673;1606988;14506,75;10271,25;6745;1788;22413,75;11511,79;22413,75;6100;105,43;10743,38117;3472,5;26415,91;2140,845;17819,39;13158,5427;5347,694;25492,85;20383,15095;7.606;7.606;21841,04;37887,6;6784,172;14256,88;10068,5698;6784,172;36.914;14099,7;0;29979,01;1223,609;27727,14;121911,1;13158,5427;10068,5698;6784,172;11732,75;178890;20.305,65;6784,172;3541,96;1997,943846;13634,91
04.01.2019 20:00;533317,8;1515515;12708,25;9105,25;6223,5;1440;19772,75;10097,38;19772,75;5800;102,34;9276,828722;3087;24387,6;1824,625;16976,76;11541,31031;4860,942;22866,9;17870,65676;6.964;6.964;19451,35;33667,78;6078,006;12786,38;9187,87;6078,006;32.695;12562,16;0;26003,64;1058,741;24262,17;108463,2;11541,31031;9187,87;6078,006;10437,25;161177,5;16.386,99;6078,006;3169,308;1676,349458;12100,28
04.01.2019 21:00;494661;1424118;11523,25;8071,25;5416;1044;17361,5;9107,676;17361,5;5675;98,54;8404,937231;2669,25;23101,68;1641,233;16517,27;10723,73509;4246,433;20207,2;16108,70099;6.397;6.397;17455,55;30808;5378,319;11518,25;7999,54075;5378,319;32.444;11620,35;0;22905,85;805,6494;21885,63;97855,12;10723,73509;7999,54075;5378,319;10149,75;148015;14.463,51;5378,319;2842,557;1514,596851;11087,52
04.01.2019 22:00;452296,3;1375968;10121;7141,75;5021,75;864;15636,5;7846,109;15636,5;6010;95,38;7293,325949;2583,75;21544,02;1436,972;15802,47;9311,090067;3855,523;18042,67;14091,24622;5.973;5.973;15159,26;28551,9;4918,168;10823,25;7593,03475;4918,168;29.392;10016,81;0;20915,61;646,174;19738,29;92483,96;9311,090067;7593,03475;4918,168;8743,75;134057,5;12.719,44;4918,168;2536,636;1335,73297;10263,79
04.01.2019 23:00;395788,3;1316553;9146,25;6177;4438,5;684;13724,5;6814,416;13724,5;6975;93,11;6472,700227;2295,75;19762,08;1209,733;15385,48;8696,545399;3362,787;15945,7;12079,21085;5.429;5.429;12716,91;24961,75;4206,411;10349,75;6320,35325;4206,411;25.324;9155,665;0;18346,57;539,2835;17049,25;83240,39;8696,545399;6320,35325;4206,411;7385,5;121567,5;10.946,08;4206,411;2175,876;1149,069431;8958,189
05.01.2019 00:00;353541,5;1255992;8032,5;5525;3910,5;444;12043;5948,384;12043;7895;88,78;5715,58575;2098,5;18263,05;1084,023;14526,32;7967,632979;2908,985;13848,54;10271,42253;5.066;5.066;10689,78;21519,77;3523,881;9969;5535,32425;3523,881;21.905;8292,158;0;16464,96;469,806;16007,17;74682,9;7967,632979;5535,32425;3523,881;5810,25;108742,5;9.369,44;3523,881;1865,874;1041,598529;7742,396
05.01.2019 01:00;319690;1178732;7636,25;5040;3484,5;288;10791,5;5525,459;10791,5;9340;85,88;5204,861702;1938,25;17470,4;1003,519;14072,19;7167,24208;2656,25;12122,44;9080,495709;4.694;4.694;9639,816;19283,35;3035,649;10065,75;5022,52;3035,649;19.306;7608,714;0;15690,27;411,4343;14843,32;68999,99;7167,24208;5022,52;3035,649;5047;100547,5;8.361,56;3035,649;1740,98;945,292628;6975,653
05.01.2019 02:00;302718,5;1126095;7356;4710,5;3276,5;276;10255;5314,389;10255;10655;83,59;4887,029728;1823,75;16888,92;924,1968;13504,7;6906,683226;2491,178;10926,33;8223,441631;4.382;4.382;8942,563;17791,31;2731,874;10455;4642,85025;2731,874;18.169;7510,657;0;14487,56;353,2507;13988,6;65517,25;6906,683226;4642,85025;2731,874;4816,75;95772,5;7.923,37;2731,874;1654,899;849,8770275;6450,946
05.01.2019 03:00;298476;1092594;7462,5;4617,5;3245,25;180;10186,5;5214,58;10186,5;11445;81,86;4831,847015;1782,5;16264,56;894,5302;12997;6895,577657;2381,287;10294,59;7967,933076;4.353;4.353;8599,076;16855,5;2673,004;10815,75;4632,93125;2673,004;18.268;7441,779;0;14210,6;336,6961;13651,13;63936,73;6895,577657;4632,93125;2673,004;5102,25;94165;7.809,89;2673,004;1605,63;828,8746773;6086,829
05.01.2019 04:00;307509,5;1111276;7630,25;4711,75;3419,5;156;10213,75;5213,415;10213,75;11785;80,12;4846,42282;1839,75;16012,65;949,4899;13212,96;6742,879338;2511,219;10447,1;7994,180249;4.313;4.313;8599,535;17045,94;2737,097;10999,38;4643,2955;2737,097;18.041;7253,48;0;14561,96;341,0641;13728,69;64788,41;6742,879338;4643,2955;2737,097;5419,25;94880;7.871,28;2737,097;1579,199;882,6515872;6163,642
05.01.2019 05:00;329511,3;1128959;8258,75;4685,75;3676,25;204;11003;5514,758;11003;12160;78,05;5205,016469;2092,25;16935,88;1000,354;13313,24;7579,320099;2956,819;11224,89;8951,361898;4.399;4.399;9484,042;18620,13;2839,36;11581,5;4986,7665;2839,36;18.784;8030,352;0;15663,85;391,1823;14612,51;69448,55;7579,320099;4986,7665;2839,36;5979,5;97947,5;8.528,82;2839,36;1655,106;944,1684784;6722,446
05.01.2019 06:00;359174,8;1091519;9467,25;4954,75;4381,75;540;11760;6217,784;11760;11745;76,32;5852,91416;2397,75;18359,34;1177,804;14226,18;8305,751711;3283,227;12471,48;10515,44245;4.651;4.651;11170,97;20521,03;3088,812;11752,5;5047,33675;3088,812;21.039;8823,531;0;17637,07;503,6882;16284,76;74709,99;8305,751711;5047,33675;3088,812;6502,75;106215;10.071,22;3088,812;1856,143;1108,688139;7453,235
05.01.2019 07:00;399473,8;1211836;10467,25;5623,25;4819,5;552;13790,25;7294,132;13790,25;11650;75,4;6751,640097;2674,5;20284,97;1399,291;14956,99;9188,928268;3689,147;13424,01;11938,95503;4.999;4.999;12898,25;23155,89;3499,196;12720,13;6350,311;3499,196;22.911;9927,256;0;19550,94;569,0963;18095,91;83771,26;9188,928268;6350,311;3499,196;7373;119407,5;11.901,18;3499,196;2148,872;1295,220135;8399,598
05.01.2019 08:00;454300,3;1285221;12104;6687;5509,75;816;16965,25;8154,722;16965,25;10860;74,56;7409,080638;2978,25;22246,43;1555,428;16120;10429,68885;3811,156;15475,09;14057,16677;5.365;5.365;15471,86;26386,9;4359,206;13912,63;7955,19275;4359,206;26.484;11479,32;0;21563,7;713,6497;20027,63;92138,27;10429,68885;7955,19275;4359,206;8564;134917,5;14.869,26;4359,206;2535,081;1413,204714;9564,513
05.01.2019 09:00;493840,5;1346018;12803,5;7131,75;5735,5;1044;19864,5;9236,462;19864,5;11305;74,17;8593,092349;3094,5;23315,81;1683,584;15752,1;12129,57258;4312,484;18052,16;16711,06671;5.670;5.670;17962,23;29568,91;5061,45;15584,75;8731,97725;5061,45;29.563;13037,72;0;24145,47;868,3095;22402,44;101023,3;12129,57258;8731,97725;5061,45;9475;148630;17.369,46;5061,45;2802,914;1566,313372;10662,3
05.01.2019 10:00;507463,8;1433409;12988,75;7223,5;5848,5;1020;20424;9483,741;20424;12030;74,04;8676,65308;3120,25;23794,94;1623,421;15443,63;12350,37407;4431,562;19928,64;17075,59416;6.113;6.113;18663,94;31041,5;5521,405;16227;8876,20125;5521,405;31.965;13499,19;0;25229,29;948,4653;23523,04;104613;12350,37407;8876,20125;5521,405;9747,5;155965;18.892,21;5521,405;2930,132;1485,26418;11163,45
05.01.2019 11:00;512165,5;1457825;12961,25;7242,75;5864;912;21953;9631,274;21953;11975;73,6;8942,977677;3191;23994,81;1830,746;15494,68;13467,70629;4624,017;20829,4;17093,43173;6.404;6.404;18409,03;30973,38;5712,368;16964;9116,48925;5712,368;33.107;14504,25;0;25214,49;937,4113;23702,15;104444,7;13467,70629;9116,48925;5712,368;9455,25;159585;19.173,23;5712,368;2994,103;1699,912633;11099,37
05.01.2019 12:00;505389,5;1489925;12547,5;7242,25;5616,25;972;21806,25;9763,653;21806,25;11215;74,02;9179,668657;3220,75;23149,47;1732,401;14589,07;12303,83548;4633,212;21172,63;16866,06288;6.674;6.674;17939,03;31016,55;5847,307;16510,63;9430,80625;5847,307;33.795;13086,57;0;24707,96;926,5643;22806,31;102142,2;12303,83548;9430,80625;5847,307;8673;160480;18.885,50;5847,307;2940,888;1628,782087;11143,97
05.01.2019 13:00;489400,8;1477834;10917,25;7085,75;4716;744;20088,25;9266,538;20088,25;10220;74,05;8620,595463;3018;22217,02;1618,955;13854,44;10745,84404;4625,586;21004,46;15949,06057;6.745;6.745;17144,13;30312,05;5709,672;15154,13;9362,997;5709,672;32.828;11551,03;0;23500,46;878,2407;21808,22;97269,18;10745,84404;9362,997;5709,672;8895,25;155245;18.150,81;5709,672;2818,544;1506,102622;10897,26
05.01.2019 14:00;482637;1448071;10906,5;6871,75;4541,25;564;19781;9122,009;19781;8840;74,6;8347,422065;3002;22336,28;1587,303;14380,25;10383,62746;4619,103;20614,54;15596,86231;6.767;6.767;17044,15;30474,93;5593,328;14310,5;8791,59075;5593,328;31.770;11347,16;0;23149,71;828,6208;21655,13;96801,85;10383,62746;8791,59075;5593,328;7933,75;149697,5;17.715,18;5593,328;2811,936;1452,518565;10968,06
